#EXPORTTYPE:DATA ALL 
#FILE:MoC desorb Ar 1000C 20Kpm.ngb-sss 
#FORMAT:NETZSCH5 
#FTYPE:ANSI 
#IDENTITY:desorb 1000C 
#DECIMAL:POINT 
#SEPARATOR:SEMICOLON 
#MTYPE:DSC 
#INSTRUMENT:NETZSCH STA 409C/CD 
#PROJECT: 
#DATE/TIME:06.07.2017 10:50 
#CORR. FILE: 
#TEMPCAL:TCALZERO.TCX 
#SENSITIVITY:SENSZERO.EXX 
#LABORATORY: 
#OPERATOR: 
#REMARK:MFC 2 S.P. = 60 SCCM (Ar)  MFC 3 S.P. = 20 SCCM (Ar) 
#SAMPLE:MoC SKN 2-14-3 
#SAMPLE MASS /mg:80.5 
#MATERIAL: 
#REFERENCE: 
#REFERENCE MASS /mg:0 
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3 
#SAMPLE CRUCIBLE MASS /mg:166 
#REFERENCE CRUCIBLE MASS /mg:0 
#GAS 1:AIR(80/20) 
#FLOW RATE 1 /(ml/min):0 
#GAS 2:ARGON 
#FLOW RATE 2 /(ml/min):60 
#DSC RANGE /µV:5000 
#TG RANGE /mg:50000 
#TAU-R:--- 
#CORR. CODE:000 
#EXO:-1 
#RANGE:25.0°C....1000.0°C/-99.0....20.0K/min 
#SEGMENT:S1-3/3 
#SEG. 1:25.0°C/20.0(K/min)/1000.0°C 
#SEG. 2:1000.0°C/01:00/1000.0°C 
#SEG. 3:1000.0°C/99.0(K/min)/100.0°C 
 
##Temp./°C;Time/min;DSC/uV;Mass/%;Sensit./(uV/mW);Segment 
975.51219; 60.02000;      -3.52500; 85.48211;1.00000;2
975.51441; 60.04000;      -3.52413; 85.47907;1.00000;2
975.51692; 60.06000;      -3.52191; 85.47591;1.00000;2
975.51940; 60.08000;      -3.51896; 85.47330;1.00000;2
975.52144; 60.10000;      -3.51732; 85.47181;1.00000;2
975.52297; 60.12000;      -3.51764; 85.47160;1.00000;2
975.52454; 60.14000;      -3.51778; 85.47196;1.00000;2
975.52671; 60.16000;      -3.51567; 85.47218;1.00000;2
975.52895; 60.18000;      -3.51253; 85.47214;1.00000;2
975.53019; 60.20000;      -3.51126; 85.47202;1.00000;2
975.53025; 60.22000;      -3.51320; 85.47197;1.00000;2
975.53065; 60.24000;      -3.51665; 85.47202;1.00000;2
975.53287; 60.26000;      -3.51965; 85.47217;1.00000;2
975.53641; 60.28000;      -3.52124; 85.47223;1.00000;2
975.53973; 60.30000;      -3.52100; 85.47193;1.00000;2
975.54174; 60.32000;      -3.51905; 85.47142;1.00000;2
975.54216; 60.34000;      -3.51673; 85.47172;1.00000;2
975.54098; 60.36000;      -3.51524; 85.47372;1.00000;2
975.53968; 60.38000;      -3.51406; 85.47659;1.00000;2
975.54050; 60.40000;      -3.51174; 85.47859;1.00000;2
975.54437; 60.42000;      -3.50807; 85.47889;1.00000;2
975.54969; 60.44000;      -3.50527; 85.47838;1.00000;2
975.55468; 60.46000;      -3.50545; 85.47808;1.00000;2
975.55868; 60.48000;      -3.50716; 85.47814;1.00000;2
975.56160; 60.50000;      -3.50718; 85.47829;1.00000;2
975.56374; 60.52000;      -3.50449; 85.47835;1.00000;2
975.56621; 60.54000;      -3.50246; 85.47829;1.00000;2
975.57005; 60.56000;      -3.50448; 85.47814;1.00000;2
975.57503; 60.58000;      -3.51005; 85.47808;1.00000;2
975.58027; 60.60000;      -3.51659; 85.47838;1.00000;2
975.58520; 60.62000;      -3.52228; 85.47888;1.00000;2
975.58987; 60.64000;      -3.52665; 85.47858;1.00000;2
975.59434; 60.66000;      -3.52954; 85.47662;1.00000;2
975.59842; 60.68000;      -3.53175; 85.47377;1.00000;2
975.60176; 60.70000;      -3.53459; 85.47169;1.00000;2
975.60429; 60.72000;      -3.53859; 85.47125;1.00000;2
975.60645; 60.74000;      -3.54280; 85.47183;1.00000;2
975.60868; 60.76000;      -3.54612; 85.47266;1.00000;2
975.61080; 60.78000;      -3.54775; 85.47285;1.00000;2
975.61229; 60.80000;      -3.54709; 85.47153;1.00000;2
975.61304; 60.82000;      -3.54393; 85.46872;1.00000;2
975.61375; 60.84000;      -3.53895; 85.46619;1.00000;2
975.61506; 60.86000;      -3.53283; 85.46564;1.00000;2
975.61649; 60.88000;      -3.52583; 85.46613;1.00000;2
975.61699; 60.90000;      -3.51795; 85.46544;1.00000;2
975.61644; 60.92000;      -3.50958; 85.46273;1.00000;2
975.61662; 60.94000;      -3.50174; 85.46003;1.00000;2
975.61918; 60.96000;      -3.49546; 85.45934;1.00000;2
975.62325; 60.98000;      -3.49061; 85.45984;1.00000;2
975.62665; 61.00000;      -3.48651; 85.45926;1.00000;2
975.62846; 61.02000;      -3.48277; 85.45670;1.00000;2
975.63030; 61.04000;      -3.47948; 85.45391;1.00000;2
975.63376; 61.06000;      -3.47692; 85.45272;1.00000;2
975.63788; 61.08000;      -3.47610; 85.45298;1.00000;2
975.64036; 61.10000;      -3.47846; 85.45351;1.00000;2
975.64036; 61.12000;      -3.48384; 85.45360;1.00000;2
975.63992; 61.14000;      -3.48911; 85.45345;1.00000;2
975.64110; 61.16000;      -3.49120; 85.45337;1.00000;2
975.64347; 61.18000;      -3.49067; 85.45339;1.00000;2
975.64535; 61.20000;      -3.48992; 85.45342;1.00000;2
975.64577; 61.22000;      -3.48999; 85.45343;1.00000;2
975.64523; 61.24000;      -3.48928; 85.45342;1.00000;2
975.64432; 61.26000;      -3.48608; 85.45341;1.00000;2
975.64316; 61.28000;      -3.48077; 85.45342;1.00000;2
975.64159; 61.30000;      -3.47476; 85.45341;1.00000;2
975.63937; 61.32000;      -3.46857; 85.45340;1.00000;2
975.63606; 61.34000;      -3.46102; 85.45341;1.00000;2
975.63129; 61.36000;      -3.45095; 85.45345;1.00000;2
975.62549; 61.38000;      -3.43946; 85.45347;1.00000;2
975.61951; 61.40000;      -3.42877; 85.45338;1.00000;2
975.61410; 61.42000;      -3.41982; 85.45324;1.00000;2
975.60983; 61.44000;      -3.41111; 85.45332;1.00000;2
975.60714; 61.46000;      -3.40098; 85.45385;1.00000;2
975.60539; 61.48000;      -3.38934; 85.45411;1.00000;2
975.60344; 61.50000;      -3.37683; 85.45293;1.00000;2
975.60058; 61.52000;      -3.36411; 85.45014;1.00000;2
975.59699; 61.54000;      -3.35173; 85.44757;1.00000;2
975.59301; 61.56000;      -3.34024; 85.44696;1.00000;2
975.58955; 61.58000;      -3.33013; 85.44745;1.00000;2
975.58780; 61.60000;      -3.32189; 85.44684;1.00000;2
975.58819; 61.62000;      -3.31567; 85.44427;1.00000;2
975.58964; 61.64000;      -3.31099; 85.44148;1.00000;2
975.59102; 61.66000;      -3.30741; 85.44030;1.00000;2
975.59214; 61.68000;      -3.30526; 85.44056;1.00000;2
975.59334; 61.70000;      -3.30523; 85.44109;1.00000;2
975.59496; 61.72000;      -3.30739; 85.44117;1.00000;2
975.59729; 61.74000;      -3.31049; 85.44103;1.00000;2
975.60060; 61.76000;      -3.31335; 85.44094;1.00000;2
975.60469; 61.78000;      -3.31652; 85.44096;1.00000;2
975.60907; 61.80000;      -3.32148; 85.44100;1.00000;2
975.61359; 61.82000;      -3.32871; 85.44101;1.00000;2
975.61861; 61.84000;      -3.33679; 85.44100;1.00000;2
975.62442; 61.86000;      -3.34428; 85.44098;1.00000;2
975.62999; 61.88000;      -3.35151; 85.44098;1.00000;2
975.63364; 61.90000;      -3.35970; 85.44100;1.00000;2
975.63489; 61.92000;      -3.36910; 85.44104;1.00000;2
975.63563; 61.94000;      -3.37805; 85.44102;1.00000;2
975.63774; 61.96000;      -3.38491; 85.44089;1.00000;2
975.64058; 61.98000;      -3.39009; 85.44082;1.00000;2
975.64223; 62.00000;      -3.39505; 85.44111;1.00000;2
975.64179; 62.02000;      -3.40012; 85.44161;1.00000;2
975.64037; 62.04000;      -3.40344; 85.44132;1.00000;2
975.63910; 62.06000;      -3.40316; 85.43935;1.00000;2
975.63741; 62.08000;      -3.39978; 85.43650;1.00000;2
975.63388; 62.10000;      -3.39502; 85.43442;1.00000;2
975.62844; 62.12000;      -3.38990; 85.43399;1.00000;2
975.62371; 62.14000;      -3.38411; 85.43457;1.00000;2
975.62221; 62.16000;      -3.37718; 85.43535;1.00000;2
975.62286; 62.18000;      -3.36874; 85.43552;1.00000;2
975.62273; 62.20000;      -3.35851; 85.43431;1.00000;2
975.62044; 62.22000;      -3.34681; 85.43168;1.00000;2
975.61758; 62.24000;      -3.33519; 85.42904;1.00000;2
975.61594; 62.26000;      -3.32530; 85.42783;1.00000;2
975.61598; 62.28000;      -3.31814; 85.42800;1.00000;2
975.61751; 62.30000;      -3.31443; 85.42878;1.00000;2
975.62004; 62.32000;      -3.31397; 85.42936;1.00000;2
975.62251; 62.34000;      -3.31483; 85.42893;1.00000;2
975.62390; 62.36000;      -3.31503; 85.42686;1.00000;2
975.62389; 62.38000;      -3.31400; 85.42401;1.00000;2
975.62252; 62.40000;      -3.31188; 85.42204;1.00000;2
975.62038; 62.42000;      -3.30911; 85.42174;1.00000;2
975.61903; 62.44000;      -3.30668; 85.42224;1.00000;2
975.61993; 62.46000;      -3.30553; 85.42256;1.00000;2
975.62234; 62.48000;      -3.30564; 85.42251;1.00000;2
975.62441; 62.50000;      -3.30651; 85.42231;1.00000;2
975.62537; 62.52000;      -3.30766; 85.42215;1.00000;2
975.62652; 62.54000;      -3.30860; 85.42226;1.00000;2
975.62915; 62.56000;      -3.30901; 85.42278;1.00000;2
975.63238; 62.58000;      -3.30970; 85.42301;1.00000;2
975.63419; 62.60000;      -3.31208; 85.42190;1.00000;2
975.63384; 62.62000;      -3.31669; 85.41925;1.00000;2
975.63303; 62.64000;      -3.32234; 85.41661;1.00000;2
975.63351; 62.66000;      -3.32767; 85.41551;1.00000;2
975.63471; 62.68000;      -3.33143; 85.41575;1.00000;2
975.63486; 62.70000;      -3.33244; 85.41623;1.00000;2
975.63316; 62.72000;      -3.33046; 85.41630;1.00000;2
975.63062; 62.74000;      -3.32710; 85.41618;1.00000;2
975.62837; 62.76000;      -3.32397; 85.41613;1.00000;2
975.62647; 62.78000;      -3.32113; 85.41617;1.00000;2
975.62447; 62.80000;      -3.31785; 85.41612;1.00000;2
975.62236; 62.82000;      -3.31370; 85.41599;1.00000;2
975.62105; 62.84000;      -3.30881; 85.41606;1.00000;2
975.62140; 62.86000;      -3.30338; 85.41655;1.00000;2
975.62289; 62.88000;      -3.29740; 85.41679;1.00000;2
975.62431; 62.90000;      -3.29078; 85.41569;1.00000;2
975.62481; 62.92000;      -3.28382; 85.41304;1.00000;2
975.62431; 62.94000;      -3.27757; 85.41040;1.00000;2
975.62284; 62.96000;      -3.27307; 85.40929;1.00000;2
975.62103; 62.98000;      -3.27060; 85.40954;1.00000;2
975.61978; 63.00000;      -3.27002; 85.41002;1.00000;2
975.61967; 63.02000;      -3.27059; 85.41009;1.00000;2
975.62060; 63.04000;      -3.27041; 85.40996;1.00000;2
975.62240; 63.06000;      -3.26781; 85.40992;1.00000;2
975.62487; 63.08000;      -3.26455; 85.40996;1.00000;2
975.62776; 63.10000;      -3.26408; 85.40991;1.00000;2
975.63076; 63.12000;      -3.26773; 85.40978;1.00000;2
975.63342; 63.14000;      -3.27269; 85.40985;1.00000;2
975.63533; 63.16000;      -3.27600; 85.41034;1.00000;2
975.63680; 63.18000;      -3.27766; 85.41058;1.00000;2
975.63847; 63.20000;      -3.27921; 85.40948;1.00000;2
975.64046; 63.22000;      -3.28140; 85.40683;1.00000;2
975.64188; 63.24000;      -3.28340; 85.40418;1.00000;2
975.64192; 63.26000;      -3.28438; 85.40308;1.00000;2
975.64152; 63.28000;      -3.28504; 85.40333;1.00000;2
975.64250; 63.30000;      -3.28691; 85.40381;1.00000;2
975.64555; 63.32000;      -3.29046; 85.40388;1.00000;2
975.64921; 63.34000;      -3.29423; 85.40375;1.00000;2
975.65195; 63.36000;      -3.29669; 85.40371;1.00000;2
975.65377; 63.38000;      -3.29797; 85.40374;1.00000;2
975.65550; 63.40000;      -3.29905; 85.40370;1.00000;2
975.65731; 63.42000;      -3.30019; 85.40357;1.00000;2
975.65812; 63.44000;      -3.30029; 85.40364;1.00000;2
975.65696; 63.46000;      -3.29836; 85.40413;1.00000;2
975.65520; 63.48000;      -3.29579; 85.40437;1.00000;2
975.65539; 63.50000;      -3.29516; 85.40327;1.00000;2
975.65837; 63.52000;      -3.29731; 85.40063;1.00000;2
975.66152; 63.54000;      -3.29971; 85.39797;1.00000;2
975.66219; 63.56000;      -3.29968; 85.39686;1.00000;2
975.66062; 63.58000;      -3.29697; 85.39710;1.00000;2
975.65851; 63.60000;      -3.29253; 85.39761;1.00000;2
975.65702; 63.62000;      -3.28734; 85.39773;1.00000;2
975.65614; 63.64000;      -3.28236; 85.39757;1.00000;2
975.65578; 63.66000;      -3.27842; 85.39736;1.00000;2
975.65611; 63.68000;      -3.27552; 85.39731;1.00000;2
975.65742; 63.70000;      -3.27320; 85.39764;1.00000;2
975.65957; 63.72000;      -3.27080; 85.39815;1.00000;2
975.66162; 63.74000;      -3.26738; 85.39785;1.00000;2
975.66262; 63.76000;      -3.26219; 85.39584;1.00000;2
975.66284; 63.78000;      -3.25664; 85.39297;1.00000;2
975.66316; 63.80000;      -3.25323; 85.39098;1.00000;2
975.66386; 63.82000;      -3.25277; 85.39068;1.00000;2
975.66412; 63.84000;      -3.25277; 85.39118;1.00000;2
975.66314; 63.86000;      -3.25074; 85.39148;1.00000;2
975.66163; 63.88000;      -3.24764; 85.39142;1.00000;2
975.66102; 63.90000;      -3.24618; 85.39128;1.00000;2
975.66197; 63.92000;      -3.24748; 85.39125;1.00000;2
975.66361; 63.94000;      -3.24961; 85.39129;1.00000;2
975.66492; 63.96000;      -3.25051; 85.39135;1.00000;2
975.66538; 63.98000;      -3.25026; 85.39136;1.00000;2
975.66468; 64.00000;      -3.25000; 85.39127;1.00000;2
975.66300; 64.02000;      -3.25023; 85.39113;1.00000;2
975.66131; 64.04000;      -3.25017; 85.39122;1.00000;2
975.66058; 64.06000;      -3.24901; 85.39171;1.00000;2
975.66071; 64.08000;      -3.24687; 85.39195;1.00000;2
975.66109; 64.10000;      -3.24438; 85.39085;1.00000;2
975.66126; 64.12000;      -3.24192; 85.38820;1.00000;2
975.66111; 64.14000;      -3.23940; 85.38555;1.00000;2
975.66058; 64.16000;      -3.23671; 85.38444;1.00000;2
975.65974; 64.18000;      -3.23373; 85.38468;1.00000;2
975.65874; 64.20000;      -3.23037; 85.38519;1.00000;2
975.65775; 64.22000;      -3.22658; 85.38531;1.00000;2
975.65707; 64.24000;      -3.22237; 85.38515;1.00000;2
975.65697; 64.26000;      -3.21787; 85.38493;1.00000;2
975.65742; 64.28000;      -3.21405; 85.38488;1.00000;2
975.65826; 64.30000;      -3.21234; 85.38523;1.00000;2
975.65922; 64.32000;      -3.21326; 85.38576;1.00000;2
975.65990; 64.34000;      -3.21561; 85.38544;1.00000;2
975.65989; 64.36000;      -3.21801; 85.38334;1.00000;2
975.65910; 64.38000;      -3.21925; 85.38043;1.00000;2
975.65758; 64.40000;      -3.21823; 85.37864;1.00000;2
975.65566; 64.42000;      -3.21482; 85.37870;1.00000;2
975.65419; 64.44000;      -3.21084; 85.37899;1.00000;2
975.65382; 64.46000;      -3.20808; 85.37781;1.00000;2
975.65316; 64.48000;      -3.20597; 85.37514;1.00000;2
975.64977; 64.50000;      -3.20275; 85.37183;1.00000;2
975.64335; 64.52000;      -3.19744; 85.36873;1.00000;2
975.63778; 64.54000;      -3.19061; 85.36670;1.00000;2
975.63680; 64.56000;      -3.18301; 85.36640;1.00000;2
975.63892; 64.58000;      -3.17535; 85.36682;1.00000;2
975.63995; 64.60000;      -3.16835; 85.36607;1.00000;2
975.63782; 64.62000;      -3.16257; 85.36347;1.00000;2
975.63463; 64.64000;      -3.15830; 85.36073;1.00000;2
975.63272; 64.66000;      -3.15573; 85.35957;1.00000;2
975.63217; 64.68000;      -3.15441; 85.35982;1.00000;2
975.63194; 64.70000;      -3.15353; 85.36034;1.00000;2
975.63157; 64.72000;      -3.15259; 85.36042;1.00000;2
975.63178; 64.74000;      -3.15153; 85.36028;1.00000;2
975.63324; 64.76000;      -3.15044; 85.36020;1.00000;2
975.63517; 64.78000;      -3.14979; 85.36022;1.00000;2
975.63602; 64.80000;      -3.15026; 85.36026;1.00000;2
975.63545; 64.82000;      -3.15222; 85.36026;1.00000;2
975.63557; 64.84000;      -3.15534; 85.36025;1.00000;2
975.63837; 64.86000;      -3.15922; 85.36025;1.00000;2
975.64261; 64.88000;      -3.16334; 85.36025;1.00000;2
975.64545; 64.90000;      -3.16714; 85.36025;1.00000;2
975.64573; 64.92000;      -3.17046; 85.36025;1.00000;2
975.64573; 64.94000;      -3.17399; 85.36025;1.00000;2
975.64778; 64.96000;      -3.17836; 85.36025;1.00000;2
975.65140; 64.98000;      -3.18271; 85.36025;1.00000;2
975.65468; 65.00000;      -3.18546; 85.36025;1.00000;2
975.65658; 65.02000;      -3.18640; 85.36025;1.00000;2
975.65774; 65.04000;      -3.18795; 85.36025;1.00000;2
975.65899; 65.06000;      -3.19243; 85.36025;1.00000;2
975.66090; 65.08000;      -3.19861; 85.36025;1.00000;2
975.66390; 65.10000;      -3.20342; 85.36025;1.00000;2
975.66771; 65.12000;      -3.20568; 85.36024;1.00000;2
975.67064; 65.14000;      -3.20788; 85.36024;1.00000;2
975.67118; 65.16000;      -3.21239; 85.36028;1.00000;2
975.67058; 65.18000;      -3.21731; 85.36029;1.00000;2
975.67155; 65.20000;      -3.21848; 85.36022;1.00000;2
975.67513; 65.22000;      -3.21486; 85.36008;1.00000;2
975.67919; 65.24000;      -3.21142; 85.36016;1.00000;2
975.68150; 65.26000;      -3.21310; 85.36065;1.00000;2
975.68205; 65.28000;      -3.21859; 85.36089;1.00000;2
975.68200; 65.30000;      -3.22340; 85.35979;1.00000;2
975.68232; 65.32000;      -3.22490; 85.35714;1.00000;2
975.68353; 65.34000;      -3.22413; 85.35449;1.00000;2
975.68597; 65.36000;      -3.22245; 85.35339;1.00000;2
975.68901; 65.38000;      -3.22041; 85.35363;1.00000;2
975.69148; 65.40000;      -3.21819; 85.35413;1.00000;2
975.69284; 65.42000;      -3.21613; 85.35421;1.00000;2
975.69373; 65.44000;      -3.21503; 85.35407;1.00000;2
975.69489; 65.46000;      -3.21553; 85.35398;1.00000;2
975.69651; 65.48000;      -3.21648; 85.35400;1.00000;2
975.69853; 65.50000;      -3.21584; 85.35405;1.00000;2
975.70061; 65.52000;      -3.21303; 85.35409;1.00000;2
975.70192; 65.54000;      -3.21035; 85.35406;1.00000;2
975.70179; 65.56000;      -3.21007; 85.35393;1.00000;2
975.70134; 65.58000;      -3.21155; 85.35386;1.00000;2
975.70261; 65.60000;      -3.21261; 85.35416;1.00000;2
975.70613; 65.62000;      -3.21203; 85.35466;1.00000;2
975.70952; 65.64000;      -3.21045; 85.35437;1.00000;2
975.71042; 65.66000;      -3.20868; 85.35237;1.00000;2
975.70983; 65.68000;      -3.20714; 85.34950;1.00000;2
975.71042; 65.70000;      -3.20602; 85.34750;1.00000;2
975.71328; 65.72000;      -3.20509; 85.34719;1.00000;2
975.71643; 65.74000;      -3.20325; 85.34770;1.00000;2
975.71781; 65.76000;      -3.19948; 85.34803;1.00000;2
975.71814; 65.78000;      -3.19460; 85.34798;1.00000;2
975.71956; 65.80000;      -3.19034; 85.34777;1.00000;2
975.72301; 65.82000;      -3.18817; 85.34761;1.00000;2
975.72710; 65.84000;      -3.18915; 85.34773;1.00000;2
975.73036; 65.86000;      -3.19398; 85.34824;1.00000;2
975.73293; 65.88000;      -3.20109; 85.34848;1.00000;2
975.73577; 65.90000;      -3.20772; 85.34736;1.00000;2
975.73933; 65.92000;      -3.21229; 85.34471;1.00000;2
975.74311; 65.94000;      -3.21553; 85.34207;1.00000;2
975.74647; 65.96000;      -3.21837; 85.34100;1.00000;2
975.74865; 65.98000;      -3.22131; 85.34126;1.00000;2
975.74884; 66.00000;      -3.22462; 85.34167;1.00000;2
975.74699; 66.02000;      -3.22737; 85.34161;1.00000;2
975.74454; 66.04000;      -3.22628; 85.34156;1.00000;2
975.74291; 66.06000;      -3.21856; 85.34197;1.00000;2
975.74193; 66.08000;      -3.20760; 85.34223;1.00000;2
975.74061; 66.10000;      -3.20001; 85.34116;1.00000;2
975.73841; 66.12000;      -3.19834; 85.33852;1.00000;2
975.73569; 66.14000;      -3.19719; 85.33586;1.00000;2
975.73290; 66.16000;      -3.19105; 85.33475;1.00000;2
975.73013; 66.18000;      -3.18104; 85.33499;1.00000;2
975.72732; 66.20000;      -3.17173; 85.33550;1.00000;2
975.72457; 66.22000;      -3.16530; 85.33562;1.00000;2
975.72238; 66.24000;      -3.15929; 85.33546;1.00000;2
975.72122; 66.26000;      -3.15116; 85.33525;1.00000;2
975.72093; 66.28000;      -3.14238; 85.33520;1.00000;2
975.72105; 66.30000;      -3.13647; 85.33553;1.00000;2
975.72120; 66.32000;      -3.13442; 85.33604;1.00000;2
975.72110; 66.34000;      -3.13231; 85.33573;1.00000;2
975.72058; 66.36000;      -3.12637; 85.33373;1.00000;2
975.72002; 66.38000;      -3.11911; 85.33086;1.00000;2
975.72008; 66.40000;      -3.11624; 85.32886;1.00000;2
975.72081; 66.42000;      -3.11960; 85.32857;1.00000;2
975.72114; 66.44000;      -3.12347; 85.32907;1.00000;2
975.72001; 66.46000;      -3.12215; 85.32936;1.00000;2
975.71807; 66.48000;      -3.11740; 85.32930;1.00000;2
975.71680; 66.50000;      -3.11487; 85.32917;1.00000;2
975.71707; 66.52000;      -3.11695; 85.32915;1.00000;2
975.71851; 66.54000;      -3.11974; 85.32919;1.00000;2
975.72058; 66.56000;      -3.11918; 85.32920;1.00000;2
975.72241; 66.58000;      -3.11636; 85.32919;1.00000;2
975.72300; 66.60000;      -3.11499; 85.32920;1.00000;2
975.72238; 66.62000;      -3.11676; 85.32923;1.00000;2
975.72258; 66.64000;      -3.11949; 85.32921;1.00000;2
975.72558; 66.66000;      -3.12086; 85.32909;1.00000;2
975.73079; 66.68000;      -3.12179; 85.32902;1.00000;2
975.73628; 66.70000;      -3.12484; 85.32931;1.00000;2
975.74067; 66.72000;      -3.13086; 85.32980;1.00000;2
975.74356; 66.74000;      -3.13738; 85.32951;1.00000;2
975.74479; 66.76000;      -3.14186; 85.32755;1.00000;2
975.74496; 66.78000;      -3.14451; 85.32470;1.00000;2
975.74507; 66.80000;      -3.14691; 85.32262;1.00000;2
975.74572; 66.82000;      -3.14993; 85.32219;1.00000;2
975.74673; 66.84000;      -3.15304; 85.32277;1.00000;2
975.74785; 66.86000;      -3.15558; 85.32356;1.00000;2
975.74904; 66.88000;      -3.15714; 85.32374;1.00000;2
975.75034; 66.90000;      -3.15745; 85.32250;1.00000;2
975.75156; 66.92000;      -3.15675; 85.31983;1.00000;2
975.75208; 66.94000;      -3.15621; 85.31722;1.00000;2
975.75134; 66.96000;      -3.15688; 85.31614;1.00000;2
975.75020; 66.98000;      -3.15782; 85.31638;1.00000;2
975.75018; 67.00000;      -3.15705; 85.31685;1.00000;2
975.75196; 67.02000;      -3.15396; 85.31692;1.00000;2
975.75443; 67.04000;      -3.15060; 85.31680;1.00000;2
975.75641; 67.06000;      -3.14903; 85.31676;1.00000;2
975.75758; 67.08000;      -3.14850; 85.31679;1.00000;2
975.75806; 67.10000;      -3.14688; 85.31674;1.00000;2
975.75805; 67.12000;      -3.14363; 85.31660;1.00000;2
975.75798; 67.14000;      -3.14133; 85.31668;1.00000;2
975.75823; 67.16000;      -3.14246; 85.31720;1.00000;2
975.75901; 67.18000;      -3.14531; 85.31746;1.00000;2
975.76043; 67.20000;      -3.14603; 85.31628;1.00000;2
975.76253; 67.22000;      -3.14323; 85.31350;1.00000;2
975.76523; 67.24000;      -3.14029; 85.31093;1.00000;2
975.76838; 67.26000;      -3.14074; 85.31032;1.00000;2
975.77137; 67.28000;      -3.14424; 85.31080;1.00000;2
975.77337; 67.30000;      -3.14852; 85.31019;1.00000;2
